loan_id,customer_id,snapshot_date,bucket_index,dpd,restructured_flag,fraud_flag,outstanding_balance,delinquency_bucket
LN-501714,CUST-104015,2025-02-08,1,18,False,False,35433.807499999995,1-29
LN-501715,CUST-103517,2025-02-08,0,0,False,False,2939.570000000001,Current
LN-501717,CUST-103819,2025-02-08,0,0,False,False,14061.720000000005,Current
LN-501718,CUST-105164,2025-02-08,0,0,False,False,513275.51,Current
LN-501721,CUST-106448,2025-02-08,0,0,False,False,4545.942499999998,Current
LN-501722,CUST-106453,2025-02-08,0,0,False,False,26071.32,Current
LN-501723,CUST-103565,2025-02-08,0,0,False,False,17980.06750000001,Current
LN-501724,CUST-105504,2025-02-08,0,0,False,False,22028.784999999996,Current
LN-501725,CUST-105101,2025-02-08,0,0,False,False,19362.02,Current
LN-501726,CUST-100868,2025-02-08,0,0,False,False,40845.36,Current
LN-501727,CUST-102226,2025-02-08,1,20,False,False,8238.155,1-29
LN-501728,CUST-104286,2025-02-08,0,0,False,False,12407.239999999998,Current
LN-501729,CUST-103313,2025-02-08,0,0,False,False,6687.615,Current
LN-501730,CUST-104652,2025-02-08,0,0,False,False,17030.3675,Current
LN-501731,CUST-100877,2025-02-08,0,0,False,False,17864.804999999993,Current
LN-501733,CUST-105756,2025-02-08,0,0,False,False,353128.74000000005,Current
LN-501734,CUST-104786,2025-02-08,0,0,False,False,22228.820000000007,Current
LN-501735,CUST-107090,2025-02-08,0,0,False,False,11661.395,Current
LN-501736,CUST-107111,2025-02-08,0,0,False,False,17276.86249999999,Current
LN-501737,CUST-104312,2025-02-08,0,0,False,False,10775.679999999997,Current
LN-501739,CUST-104955,2025-02-08,0,0,False,False,28750.017500000005,Current
LN-501741,CUST-106074,2025-02-08,3,68,False,False,24329.280000000002,60-89
LN-501743,CUST-100346,2025-02-08,0,0,False,False,3147.3149999999996,Current
LN-501744,CUST-105595,2025-02-08,0,0,False,False,10076.352500000008,Current
LN-501747,CUST-104020,2025-02-08,0,0,False,False,36625.865,Current
LN-501748,CUST-100600,2025-02-08,0,0,False,False,32894.68,Current
LN-501749,CUST-105085,2025-02-08,0,0,True,False,10998.1425,Current
LN-501751,CUST-100476,2025-02-08,0,0,False,False,12654.859999999999,Current
LN-501752,CUST-106470,2025-02-08,0,0,False,False,44056.875,Current
LN-501754,CUST-100467,2025-02-08,0,0,False,False,10444.559999999998,Current
LN-501755,CUST-107127,2025-02-08,0,0,False,False,17391.689999999995,Current
LN-501757,CUST-106446,2025-02-08,0,0,False,False,21653.779999999988,Current
LN-501759,CUST-105026,2025-02-08,0,0,False,False,52016.27,Current
LN-501760,CUST-107092,2025-02-08,0,0,False,False,27710.109999999982,Current
LN-501762,CUST-104203,2025-02-08,2,42,False,False,36679.077500000014,30-59
LN-501763,CUST-103521,2025-02-08,0,0,False,False,23497.295000000006,Current
LN-501764,CUST-100184,2025-02-08,0,0,False,False,10179.894999999997,Current
LN-501765,CUST-106192,2025-02-08,0,0,False,False,7302.165000000004,Current
LN-501766,CUST-102665,2025-02-08,0,0,False,False,47843.0875,Current
LN-501767,CUST-104091,2025-02-08,1,19,False,False,6222.240000000002,1-29
LN-501768,CUST-101338,2025-02-08,0,0,False,False,23824.519999999982,Current
LN-501769,CUST-102962,2025-02-08,0,0,False,False,19688.35500000001,Current
LN-501771,CUST-101826,2025-02-08,0,0,False,False,29470.170000000013,Current
LN-501772,CUST-101171,2025-02-08,4,125,False,False,28115.385,90+
LN-501773,CUST-101355,2025-02-08,0,0,False,False,39631.87500000003,Current
LN-501774,CUST-100787,2025-02-08,0,0,False,False,87436.36500000005,Current
LN-501775,CUST-103957,2025-02-08,0,0,False,False,19326.765,Current
LN-501777,CUST-103831,2025-02-08,0,0,False,False,38443.920000000006,Current
LN-501778,CUST-107889,2025-02-08,0,0,False,False,1850.9900000000002,Current
LN-501779,CUST-102126,2025-02-08,0,0,False,False,14544.329999999998,Current
LN-501780,CUST-105927,2025-02-08,0,0,False,False,5242.799999999996,Current
LN-501781,CUST-106277,2025-02-08,0,0,False,False,3844.27,Current
LN-501783,CUST-107299,2025-02-08,0,0,False,False,43806.11,Current
LN-501785,CUST-104509,2025-02-08,0,0,False,False,142615.95250000004,Current
LN-501786,CUST-107694,2025-02-08,0,0,False,False,14035.787500000006,Current
LN-501787,CUST-104897,2025-02-08,0,0,False,False,2434.72,Current
LN-501790,CUST-100529,2025-02-08,0,0,False,False,423834.845,Current
LN-501791,CUST-102335,2025-02-08,0,0,False,False,496294.93499999976,Current
LN-501792,CUST-106356,2025-02-08,0,0,False,False,3204.709999999998,Current
LN-501793,CUST-105068,2025-02-08,0,0,False,False,11711.950000000003,Current
LN-501795,CUST-105738,2025-02-08,0,0,False,False,16968.380000000016,Current
LN-501797,CUST-102945,2025-02-08,0,0,False,False,23108.0325,Current
LN-501798,CUST-103579,2025-02-08,1,30,False,False,38448.990000000005,1-29
LN-501799,CUST-103754,2025-02-08,0,0,False,False,67593.29249999998,Current
LN-501800,CUST-104417,2025-02-08,1,28,False,False,72670.09750000002,1-29
LN-501801,CUST-105224,2025-02-08,0,0,False,False,21469.53,Current
LN-501802,CUST-103218,2025-02-08,0,0,False,False,5686.179999999999,Current
LN-501803,CUST-100130,2025-02-08,4,148,False,False,52899.0875,90+
LN-501804,CUST-103749,2025-02-08,0,0,False,False,44035.479999999996,Current
LN-501805,CUST-103427,2025-02-08,0,0,False,False,29524.485000000015,Current
LN-501807,CUST-100815,2025-02-08,0,0,False,False,38353.360000000015,Current
LN-501808,CUST-106734,2025-02-08,0,0,False,False,27545.88250000001,Current
LN-501810,CUST-100943,2025-02-08,0,0,False,False,91585.70999999996,Current
LN-501811,CUST-100455,2025-02-08,0,0,False,False,366664.89,Current
LN-501812,CUST-103079,2025-02-08,0,0,False,False,17009.627499999995,Current
LN-501813,CUST-101365,2025-02-08,0,0,False,False,672.4050000000003,Current
LN-501814,CUST-100484,2025-02-08,0,0,False,False,21083.58999999999,Current
LN-501819,CUST-104716,2025-02-08,0,0,False,False,19602.9,Current
LN-501820,CUST-101534,2025-02-08,0,0,False,False,11918.490000000002,Current
LN-501821,CUST-101803,2025-02-08,0,0,False,False,31684.717500000006,Current
LN-501822,CUST-105486,2025-02-08,0,0,False,False,9797.77,Current
LN-501823,CUST-107364,2025-02-08,0,0,False,False,17359.912500000002,Current
LN-501824,CUST-107739,2025-02-08,0,0,False,False,10111.21000000001,Current
LN-501825,CUST-100588,2025-02-08,0,0,False,False,2951.01,Current
LN-501826,CUST-107847,2025-02-08,0,0,False,False,23641.597499999996,Current
LN-501827,CUST-101822,2025-02-08,0,0,False,False,17024.08750000001,Current
LN-501828,CUST-107049,2025-02-08,4,116,False,False,8702.965000000004,90+
LN-501829,CUST-100966,2025-02-08,0,0,False,False,40465.780000000006,Current
LN-501830,CUST-105171,2025-02-08,0,0,False,False,25793.710000000014,Current
LN-501831,CUST-103309,2025-02-08,0,0,False,False,2308.627500000002,Current
LN-501832,CUST-106966,2025-02-08,0,0,False,False,7057.6600000000035,Current
LN-501833,CUST-100697,2025-02-08,0,0,False,False,43698.93249999998,Current
LN-501834,CUST-101415,2025-02-08,0,0,False,False,26268.677499999998,Current
LN-501836,CUST-107497,2025-02-08,0,0,False,False,51677.034999999996,Current
LN-501837,CUST-101180,2025-02-08,0,0,False,False,18711.680000000004,Current
LN-501839,CUST-107895,2025-02-08,0,0,False,False,24914.3275,Current
LN-501841,CUST-104738,2025-02-08,1,22,False,False,78184.50999999997,1-29
LN-501842,CUST-104788,2025-02-08,0,0,False,False,37875.41499999999,Current
LN-501843,CUST-106317,2025-02-08,0,0,False,False,25495.010000000006,Current
LN-501847,CUST-105058,2025-02-08,0,0,False,False,9487.74,Current
LN-501848,CUST-102088,2025-02-08,0,0,False,False,17385.884999999995,Current
LN-501851,CUST-106547,2025-02-08,1,15,False,False,12398.955,1-29
LN-501852,CUST-102378,2025-02-08,0,0,False,False,22698.68000000001,Current
LN-501853,CUST-107239,2025-02-08,0,0,False,False,87130.38999999996,Current
LN-501854,CUST-101183,2025-02-08,0,0,False,False,11000.2625,Current
LN-501856,CUST-101468,2025-02-08,0,0,False,False,30190.534999999993,Current
LN-501857,CUST-106526,2025-02-08,0,0,False,False,16574.920000000013,Current
LN-501858,CUST-104165,2025-02-08,0,0,False,False,19022.8525,Current
LN-501859,CUST-100062,2025-02-08,0,0,False,False,41732.42999999999,Current
LN-501863,CUST-101899,2025-02-08,0,0,False,False,20033.037500000002,Current
LN-501864,CUST-103481,2025-02-08,0,0,False,False,6811.54,Current
LN-501865,CUST-106563,2025-02-08,0,0,False,False,26114.7025,Current
LN-501866,CUST-100350,2025-02-08,0,0,False,False,111785.54,Current
LN-501867,CUST-107260,2025-02-08,0,0,False,False,26086.125,Current
LN-501868,CUST-104393,2025-02-08,0,0,False,False,30241.927499999994,Current
LN-501869,CUST-100950,2025-02-08,0,0,False,False,14151.515000000007,Current
LN-501870,CUST-100899,2025-02-08,0,0,False,False,16378.669999999996,Current
LN-501871,CUST-101486,2025-02-08,0,0,False,False,29622.852499999997,Current
LN-501872,CUST-105335,2025-02-08,0,0,False,False,33767.517499999994,Current
LN-501873,CUST-104297,2025-02-08,1,5,False,False,138157.96999999997,1-29
LN-501875,CUST-105225,2025-02-08,0,0,False,False,21941.100000000002,Current
LN-501877,CUST-102416,2025-02-08,1,24,False,False,15577.04,1-29
LN-501878,CUST-102188,2025-02-08,0,0,False,False,23711.302499999987,Current
LN-501881,CUST-104091,2025-02-08,0,0,False,False,13604.68,Current
LN-501882,CUST-101913,2025-02-08,0,0,False,False,35299.29500000002,Current
LN-501884,CUST-102877,2025-02-08,0,0,False,False,2966.7899999999995,Current
LN-501885,CUST-103294,2025-02-08,0,0,False,False,43232.38249999998,Current
LN-501888,CUST-103041,2025-02-08,0,0,False,False,5992.470000000001,Current
LN-501891,CUST-106695,2025-02-08,0,0,False,False,15229.264999999996,Current
LN-501892,CUST-107465,2025-02-08,4,134,False,False,22601.020000000004,90+
LN-501894,CUST-106784,2025-02-08,0,0,False,False,47075.299999999996,Current
LN-501896,CUST-103220,2025-02-08,0,0,False,False,45951.05499999999,Current
LN-501897,CUST-101367,2025-02-08,0,0,False,False,3304.7850000000003,Current
LN-501898,CUST-100622,2025-02-08,3,82,False,False,16517.925,60-89
LN-501899,CUST-100684,2025-02-08,0,0,False,False,35219.35,Current
LN-501900,CUST-107146,2025-02-08,0,0,False,False,8550.055000000002,Current
LN-501901,CUST-104927,2025-02-08,0,0,False,False,2083.4500000000007,Current
LN-501902,CUST-103188,2025-02-08,0,0,False,False,18715.225,Current
LN-501904,CUST-104801,2025-02-08,0,0,False,False,30095.494999999995,Current
LN-501905,CUST-103933,2025-02-08,0,0,False,False,39636.222499999996,Current
LN-501906,CUST-104412,2025-02-08,0,0,False,False,34769.09499999998,Current
LN-501907,CUST-101669,2025-02-08,0,0,False,False,44570.46999999999,Current
LN-501909,CUST-105362,2025-02-08,0,0,False,False,473.78999999999985,Current
LN-501911,CUST-103421,2025-02-08,0,0,False,False,23189.547500000004,Current
LN-501916,CUST-106132,2025-02-08,0,0,False,False,39936.38499999999,Current
LN-501917,CUST-104836,2025-02-08,0,0,False,False,17718.540000000005,Current
LN-501919,CUST-104463,2025-02-08,0,0,False,False,67060.56999999998,Current
LN-501920,CUST-107408,2025-02-08,0,0,False,False,14940.4,Current
LN-501922,CUST-103449,2025-02-08,1,24,False,False,8490.43,1-29
LN-501924,CUST-105113,2025-02-08,0,0,False,False,35970.48,Current
LN-501925,CUST-107893,2025-02-08,0,0,False,False,9954.042500000003,Current
LN-501926,CUST-103083,2025-02-08,0,0,False,False,50437.72,Current
LN-501927,CUST-100540,2025-02-08,0,0,False,False,40706.585000000036,Current
LN-501928,CUST-107929,2025-02-08,0,0,False,False,20610.93500000001,Current
LN-501929,CUST-103324,2025-02-08,0,0,False,False,19067.62,Current
LN-501931,CUST-104184,2025-02-08,0,0,False,False,21210.76,Current
LN-501932,CUST-107974,2025-02-08,0,0,False,False,6628.174999999999,Current
LN-501933,CUST-106010,2025-02-08,0,0,False,False,12404.31,Current
LN-501934,CUST-101387,2025-02-08,0,0,False,False,11516.249999999996,Current
LN-501935,CUST-103506,2025-02-08,0,0,False,False,46380.5475,Current
LN-501936,CUST-106516,2025-02-08,0,0,False,False,22881.74499999999,Current
LN-501937,CUST-106451,2025-02-08,0,0,False,False,12992.334999999992,Current
LN-501938,CUST-106138,2025-02-08,0,0,False,False,7230.062500000002,Current
LN-501940,CUST-107677,2025-02-08,0,0,False,False,21690.300000000003,Current
LN-501942,CUST-105075,2025-02-08,0,0,False,False,25226.06,Current
LN-501943,CUST-106799,2025-02-08,0,0,False,False,10170.307499999999,Current
LN-501944,CUST-104233,2025-02-08,0,0,False,False,17560.010000000017,Current
LN-501945,CUST-105972,2025-02-08,0,0,False,False,30246.520000000004,Current
LN-501946,CUST-101806,2025-02-08,0,0,False,False,13946.377500000002,Current
LN-501948,CUST-107048,2025-02-08,0,0,False,False,81403.75,Current
LN-501951,CUST-102194,2025-02-08,0,0,False,False,8342.099999999999,Current
LN-501952,CUST-103808,2025-02-08,0,0,False,False,21277.260000000006,Current
LN-501955,CUST-105888,2025-02-08,0,0,False,False,378162.62000000005,Current
LN-501956,CUST-107994,2025-02-08,0,0,False,False,28591.1825,Current
LN-501957,CUST-106085,2025-02-08,0,0,False,False,16466.514999999992,Current
LN-501960,CUST-107700,2025-02-08,0,0,False,False,3290.27,Current
LN-501962,CUST-107407,2025-02-08,0,0,False,False,914.76,Current
LN-501965,CUST-106255,2025-02-08,0,0,False,False,5986.085000000002,Current
LN-501966,CUST-100973,2025-02-08,0,0,False,False,4156.7975000000015,Current
LN-501967,CUST-104883,2025-02-08,0,0,False,False,6162.39,Current
LN-501968,CUST-102542,2025-02-08,0,0,False,False,194910.40499999988,Current
LN-501970,CUST-107000,2025-02-08,0,0,False,False,15414.729999999994,Current
LN-501972,CUST-103580,2025-02-08,0,0,True,False,17335.39,Current
LN-501973,CUST-100366,2025-02-08,0,0,False,False,10822.065,Current
LN-501974,CUST-105161,2025-02-08,0,0,False,False,31539.862499999996,Current
LN-501975,CUST-106723,2025-02-08,0,0,False,False,3659.5599999999995,Current
LN-501976,CUST-103764,2025-02-08,0,0,False,False,25542.120000000003,Current
LN-501977,CUST-101929,2025-02-08,0,0,False,False,8178.0399999999945,Current
LN-501978,CUST-104473,2025-02-08,0,0,False,False,19377.097500000003,Current
LN-501979,CUST-106647,2025-02-08,0,0,False,False,4598.539999999997,Current
LN-501980,CUST-106556,2025-02-08,0,0,False,False,17067.965,Current
LN-501981,CUST-104565,2025-02-08,0,0,False,False,9492.442499999996,Current
LN-501983,CUST-102867,2025-02-08,0,0,False,False,17895.39749999999,Current
LN-501985,CUST-101594,2025-02-08,0,0,False,False,12107.789999999997,Current
LN-501987,CUST-104279,2025-02-08,0,0,False,False,42788.91999999999,Current
LN-501989,CUST-101331,2025-02-08,0,0,False,False,14181.345000000005,Current
LN-501990,CUST-102315,2025-02-08,0,0,False,False,53548.28,Current
LN-501991,CUST-102133,2025-02-08,0,0,False,False,38825.63,Current
LN-501993,CUST-100881,2025-02-08,0,0,False,False,6394.120000000002,Current
LN-501994,CUST-101029,2025-02-08,0,0,False,False,7915.980000000001,Current
LN-501995,CUST-106975,2025-02-08,0,0,False,False,127836.51500000001,Current
LN-501996,CUST-105773,2025-02-08,0,0,False,False,26755.764999999992,Current
LN-501997,CUST-107470,2025-02-08,0,0,False,False,605.9899999999998,Current
LN-501998,CUST-101249,2025-02-08,0,0,False,False,17923.364999999998,Current
LN-501999,CUST-101490,2025-02-08,0,0,False,False,12800.1175,Current
LN-502000,CUST-102009,2025-02-08,0,0,False,False,18882.115,Current
LN-502002,CUST-106437,2025-02-08,0,0,False,False,45290.035,Current
LN-502003,CUST-100202,2025-02-08,0,0,False,False,24974.9325,Current
LN-502004,CUST-106179,2025-02-08,0,0,False,False,51562.88,Current
LN-502005,CUST-106271,2025-02-08,0,0,False,False,6947.040000000003,Current
LN-502008,CUST-100486,2025-02-08,1,8,False,False,34420.85000000003,1-29
LN-502010,CUST-101389,2025-02-08,0,0,False,False,40811.72,Current
LN-502011,CUST-106610,2025-02-08,0,0,False,False,20329.430000000004,Current
LN-502012,CUST-104411,2025-02-08,0,0,False,False,24732.72,Current
LN-502013,CUST-101386,2025-02-08,0,0,False,False,3119.2299999999987,Current
LN-502014,CUST-107930,2025-02-08,0,0,False,False,20500.299999999996,Current
LN-502015,CUST-104044,2025-02-08,0,0,False,False,15754.449999999997,Current
LN-502018,CUST-100113,2025-02-08,0,0,False,False,27992.18,Current
LN-502019,CUST-101042,2025-02-08,0,0,False,False,42305.589999999975,Current
LN-502020,CUST-107401,2025-02-08,0,0,False,False,43916.04,Current
LN-502021,CUST-104584,2025-02-08,0,0,False,False,36113.68,Current
LN-502023,CUST-101598,2025-02-08,0,0,False,False,2296.8150000000014,Current
LN-502024,CUST-106640,2025-02-08,0,0,False,False,28573.479999999996,Current
LN-502027,CUST-101383,2025-02-08,0,0,False,False,21792.055,Current
LN-502029,CUST-106809,2025-02-08,0,0,False,False,18398.15,Current
LN-502031,CUST-101449,2025-02-08,0,0,False,False,4835.802499999996,Current
LN-502032,CUST-101508,2025-02-08,0,0,False,False,24524.115,Current
LN-502033,CUST-102329,2025-02-08,0,0,False,False,22007.83,Current
LN-502034,CUST-103040,2025-02-08,2,57,False,False,2544.7999999999984,30-59
LN-502035,CUST-101965,2025-02-08,0,0,False,False,26131.18,Current
LN-502037,CUST-105102,2025-02-08,0,0,False,False,37631.177500000005,Current
LN-502038,CUST-100919,2025-02-08,0,0,False,False,8953.952499999998,Current
LN-502039,CUST-100096,2025-02-08,0,0,False,False,28179.620000000003,Current
LN-502041,CUST-104937,2025-02-08,0,0,False,False,25651.817500000005,Current
LN-502042,CUST-104923,2025-02-08,3,68,False,False,13176.080000000002,60-89
LN-502043,CUST-106301,2025-02-08,0,0,False,False,68500.86000000002,Current
LN-502044,CUST-101103,2025-02-08,0,0,False,False,22065.505,Current
LN-502045,CUST-103792,2025-02-08,0,0,False,False,37027.859999999986,Current
LN-502046,CUST-106412,2025-02-08,0,0,False,False,212026.13250000007,Current
LN-502048,CUST-100581,2025-02-08,0,0,False,False,2737.240000000001,Current
LN-502049,CUST-103090,2025-02-08,0,0,False,False,22962.509999999995,Current
LN-502050,CUST-101914,2025-02-08,0,0,False,False,15590.350000000002,Current
LN-502051,CUST-102445,2025-02-08,0,0,False,False,6966.39,Current
LN-502052,CUST-104097,2025-02-08,0,0,False,False,30707.350000000006,Current
LN-502053,CUST-101020,2025-02-08,0,0,False,False,12483.079999999994,Current
LN-502054,CUST-106987,2025-02-08,0,0,False,False,14013.17999999999,Current
LN-502056,CUST-105811,2025-02-08,0,0,False,False,31349.26999999999,Current
LN-502058,CUST-103554,2025-02-08,0,0,False,False,19433.420000000002,Current
LN-502061,CUST-102138,2025-02-08,0,0,False,False,47867.9425,Current
LN-502062,CUST-100933,2025-02-08,0,0,False,False,18050.65750000002,Current
LN-502064,CUST-106096,2025-02-08,0,0,False,False,20001.1625,Current
LN-502065,CUST-104099,2025-02-08,0,0,False,False,13626.132499999998,Current
LN-502066,CUST-105714,2025-02-08,0,0,False,False,7126.4400000000005,Current
LN-502068,CUST-103689,2025-02-08,0,0,False,False,16997.969999999994,Current
LN-502069,CUST-102340,2025-02-08,0,0,False,False,47295.98750000002,Current
LN-502070,CUST-105003,2025-02-08,0,0,False,False,30206.589999999997,Current
LN-502071,CUST-105301,2025-02-08,0,0,False,False,2336.8850000000007,Current
LN-502073,CUST-106619,2025-02-08,0,0,False,False,14618.010000000004,Current
LN-502075,CUST-100756,2025-02-08,0,0,False,False,36537.24,Current
LN-502076,CUST-106985,2025-02-08,0,0,False,False,34892.86,Current
LN-502077,CUST-101108,2025-02-08,0,0,False,False,1748.0099999999989,Current
LN-502079,CUST-102739,2025-02-08,0,0,False,False,29342.21,Current
LN-502080,CUST-100296,2025-02-08,0,0,False,False,17811.885000000002,Current
LN-502082,CUST-104745,2025-02-08,0,0,False,False,16782.06,Current
LN-502083,CUST-107934,2025-02-08,0,0,False,False,19072.670000000002,Current
LN-502084,CUST-105394,2025-02-08,0,0,False,False,3810.970000000003,Current
LN-502085,CUST-105273,2025-02-08,0,0,False,False,107083.01500000003,Current
LN-502086,CUST-105490,2025-02-08,0,0,False,False,24596.97,Current
LN-502087,CUST-100174,2025-02-08,0,0,False,False,13099.220000000001,Current
LN-502088,CUST-103809,2025-02-08,0,0,False,False,27547.45499999999,Current
LN-502089,CUST-100986,2025-02-08,0,0,False,False,19192.10000000001,Current
LN-502090,CUST-105127,2025-02-08,0,0,False,False,8906.870000000003,Current
LN-502091,CUST-102025,2025-02-08,0,0,False,False,14665.55,Current
LN-502092,CUST-105473,2025-02-08,1,24,False,False,15197.724999999999,1-29
LN-502093,CUST-107830,2025-02-08,0,0,False,False,3637.759999999997,Current
LN-502094,CUST-105027,2025-02-08,0,0,False,False,13550.544999999993,Current
LN-502096,CUST-100929,2025-02-08,0,0,False,False,6970.08,Current
LN-502097,CUST-107941,2025-02-08,0,0,False,False,36025.78,Current
LN-502098,CUST-100921,2025-02-08,0,0,False,False,15932.6,Current
LN-502099,CUST-104763,2025-02-08,0,0,False,False,31526.19,Current
LN-502101,CUST-102065,2025-02-08,0,0,False,False,31666.26,Current
LN-502102,CUST-106807,2025-02-08,0,0,False,False,17767.850000000002,Current
LN-502106,CUST-102126,2025-02-08,0,0,False,False,9562.940000000008,Current
LN-502107,CUST-103064,2025-02-08,0,0,False,False,11036.74,Current
LN-502108,CUST-102497,2025-02-08,0,0,False,False,27679.147500000003,Current
LN-502110,CUST-104476,2025-02-08,0,0,False,False,9353.75,Current
LN-502111,CUST-103951,2025-02-08,0,0,False,False,14571.492499999993,Current
LN-502112,CUST-106562,2025-02-08,0,0,False,False,12151.002499999999,Current
LN-502113,CUST-104349,2025-02-08,0,0,False,False,3847.744999999999,Current
LN-502114,CUST-103446,2025-02-08,0,0,True,False,26384.817499999997,Current
LN-502115,CUST-103069,2025-02-08,0,0,False,False,35502.28,Current
LN-502116,CUST-101974,2025-02-08,0,0,False,False,10950.734999999995,Current
LN-502118,CUST-101027,2025-02-08,0,0,False,False,21024.63,Current
LN-502119,CUST-106322,2025-02-08,0,0,False,False,10330.170000000002,Current
LN-502121,CUST-106069,2025-02-08,0,0,False,False,23827.030000000006,Current
LN-502122,CUST-105915,2025-02-08,0,0,False,False,12145.300000000003,Current
LN-502123,CUST-107863,2025-02-08,0,0,False,False,26476.449999999997,Current
LN-502124,CUST-106025,2025-02-08,0,0,False,False,2899.4300000000003,Current
LN-502125,CUST-107975,2025-02-08,0,0,False,False,32812.685000000005,Current
LN-502126,CUST-100885,2025-02-08,0,0,False,False,20100.86,Current
LN-502128,CUST-103099,2025-02-08,3,91,False,False,7874.44,60-89
LN-502129,CUST-106936,2025-02-08,0,0,False,False,17358.93,Current
LN-502133,CUST-104287,2025-02-08,0,0,False,False,18465.395000000004,Current
LN-502134,CUST-102695,2025-02-08,1,25,False,False,48013.965000000026,1-29
LN-502137,CUST-105849,2025-02-08,0,0,False,False,12559.137499999999,Current
LN-502138,CUST-103399,2025-02-08,0,0,False,False,33301.33,Current
LN-502139,CUST-106045,2025-02-08,0,0,True,False,30954.4,Current
LN-502140,CUST-103284,2025-02-08,0,0,False,False,13360.009999999993,Current
LN-502141,CUST-102073,2025-02-08,1,25,False,False,28206.925000000003,1-29
LN-502142,CUST-105451,2025-02-08,0,0,False,False,15561.867499999993,Current
LN-502143,CUST-102249,2025-02-08,0,0,False,False,19413.612500000007,Current
LN-502145,CUST-101985,2025-02-08,0,0,False,False,14735.279999999992,Current
LN-502146,CUST-103109,2025-02-08,0,0,False,False,16111.17000000001,Current
LN-502147,CUST-102727,2025-02-08,0,0,False,False,21567.752499999995,Current
LN-502149,CUST-107676,2025-02-08,0,0,False,False,9528.6525,Current
LN-502152,CUST-101702,2025-02-08,1,24,False,False,49306.545,1-29
LN-502153,CUST-100703,2025-02-08,0,0,False,False,9678.119999999999,Current
LN-502154,CUST-105388,2025-02-08,0,0,False,False,2584.32,Current
LN-502155,CUST-104696,2025-02-08,0,0,False,False,30887.562499999996,Current
LN-502158,CUST-102433,2025-02-08,0,0,False,False,10237.625000000002,Current
LN-502159,CUST-104602,2025-02-08,0,0,False,False,31703.909999999978,Current
LN-502160,CUST-103971,2025-02-08,0,0,False,False,7016.5175,Current
LN-502163,CUST-107145,2025-02-08,0,0,False,False,39673.88999999998,Current
LN-502164,CUST-100989,2025-02-08,0,0,False,False,34729.88750000002,Current
LN-502166,CUST-101541,2025-02-08,0,0,False,False,144477.515,Current
LN-502168,CUST-104710,2025-02-08,0,0,False,False,14293.93,Current
LN-502169,CUST-106815,2025-02-08,0,0,False,False,10453.109999999995,Current
LN-502170,CUST-103605,2025-02-08,0,0,False,False,14360.387500000008,Current
LN-502171,CUST-107527,2025-02-08,0,0,False,False,5008.54,Current
LN-502172,CUST-103287,2025-02-08,0,0,False,False,9063.580000000002,Current
LN-502175,CUST-107679,2025-02-08,0,0,False,False,20960.679999999997,Current
LN-502177,CUST-107004,2025-02-08,0,0,False,False,25492.81250000001,Current
LN-502180,CUST-107600,2025-02-08,0,0,False,False,11211.205000000007,Current
LN-502183,CUST-103244,2025-02-08,0,0,False,False,24480.112500000003,Current
LN-502185,CUST-100259,2025-02-08,0,0,False,False,29974.58750000001,Current
LN-502186,CUST-100731,2025-02-08,0,0,False,False,9371.059999999992,Current
LN-502189,CUST-104089,2025-02-08,0,0,False,False,368280.8,Current
LN-502190,CUST-100013,2025-02-08,0,0,False,False,28943.594999999994,Current
LN-502191,CUST-105854,2025-02-08,0,0,False,False,11993.529999999995,Current
LN-502192,CUST-101890,2025-02-08,0,0,False,False,11526.359999999997,Current
LN-502193,CUST-106431,2025-02-08,0,0,False,False,40990.18000000003,Current
LN-502194,CUST-100900,2025-02-08,0,0,False,False,39942.53999999999,Current
LN-502195,CUST-105988,2025-02-08,0,0,False,False,61287.322499999995,Current
LN-502196,CUST-100076,2025-02-08,4,135,False,False,47412.89499999999,90+
LN-502198,CUST-107614,2025-02-08,0,0,False,False,23471.979999999992,Current
LN-502200,CUST-104700,2025-02-08,0,0,False,False,14834.530000000004,Current
LN-502201,CUST-105139,2025-02-08,0,0,False,False,23583.98,Current
LN-502202,CUST-102495,2025-02-08,0,0,False,False,6566.295000000002,Current
LN-502203,CUST-105771,2025-02-08,0,0,False,False,15551.442500000008,Current
LN-502204,CUST-102217,2025-02-08,2,56,False,False,7958.299999999999,30-59
LN-502206,CUST-102431,2025-02-08,0,0,False,False,2546.5350000000003,Current
LN-502208,CUST-105173,2025-02-08,0,0,False,False,13219.967500000006,Current
LN-502209,CUST-102990,2025-02-08,0,0,False,False,25322.542499999996,Current
LN-502210,CUST-101469,2025-02-08,0,0,False,False,10958.142499999998,Current
LN-502211,CUST-100365,2025-02-08,0,0,False,False,24037.70000000001,Current
LN-502212,CUST-100036,2025-02-08,0,0,False,False,180183.53999999992,Current
LN-502213,CUST-105998,2025-02-08,0,0,False,False,101265.50000000004,Current
LN-502214,CUST-100833,2025-02-08,0,0,False,False,20553.315,Current
LN-502215,CUST-101269,2025-02-08,0,0,False,False,15419.049999999997,Current
LN-502218,CUST-103042,2025-02-08,0,0,False,False,956.4,Current
LN-502220,CUST-104013,2025-02-08,0,0,False,False,1216.665,Current
LN-502221,CUST-105223,2025-02-08,0,0,False,False,18026.765,Current
LN-502222,CUST-107928,2025-02-08,0,0,False,False,8723.929999999998,Current
LN-502223,CUST-104665,2025-02-08,0,0,False,False,3367.7399999999984,Current
